entity_id,type,area,claim_type,claim_text,verifiable,verified,source
buoi-da-xanh,product,ben-tre,named_fact,"Trái có hình cầu, vỏ xanh mỏng dễ bóc, tép hồng đỏ, vị ngọt không chua, trọng lượng trung bình 1,2–2,5 kg/quả, gần như không hạt.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact,"Bưởi Da Xanh Bến Tre đã được Bộ Nông nghiệp & PTNT công nhận là giống quốc gia, được trồng trên khoảng 5.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact,"Trái có hình cầu, vỏ xanh mỏng dễ bóc, tép hồng đỏ, vị ngọt không chua, trọng lượng trung bình 1,2–2,5 kg/quả, gần như không hạt.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact,"Bưởi Da Xanh Bến Tre đã được Bộ Nông nghiệp & PTNT công nhận là giống quốc gia, được trồng trên khoảng 5.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,measurement+named_fact+ocop,Sản phẩm OCOP 4 sao.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact,"Không có một địa chỉ điểm tham quan du lịch vườn cụ thể được xác nhận qua nguồn tìm kiếm."", ""best_time"": ""Bưởi Da Xanh Bến Tre có thể thu hoạch quanh năm nhờ điều kiện khí hậu ĐBSCL",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,season/date,"thời điểm ngon và chất lượng cao nhất thường vào khoảng tháng 8–12 (dịp Tết Nguyên Đán là thời điểm cầu cao nhất)."", ""key_facts"": [""Nguồn gốc từ xã Tân Thanh, huyện Mỏ Cày Bắc, Bến Tre",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact,"được công nhận là giống quốc gia bởi Bộ NN&PTNT."", ""Trái hình cầu, nặng trung bình 1,2–2,5 kg/quả",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,measurement+named_fact,"vỏ xanh mỏng, tép hồng đỏ, vị ngọt, gần như không hạt."", ""Diện tích trồng toàn tỉnh Bến Tre khoảng 5.904 ha (20% diện tích cây ăn trái tỉnh), sản lượng hơn 47.000 tấn/năm, năng suất đạt 12 tấn/ha."", ""Các huyện trồng chính: Châu Thành, Giồng Trôm, Chợ Lách, ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,measurement+named_fact,"55,5 ha đạt chuẩn VietGAP và GlobalGAP."", ""Đã xuất khẩu sang châu Âu (Đức, Hà Lan)",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact,giá bán chất lượng xuất khẩu có thể lên tới 45.000 đồng/kg,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
buoi-da-xanh,product,ben-tre,named_fact+ocop,"bán lẻ phổ thông khoảng 129.000 đồng/quả.""], ""ocop_star"": 4, ""schema_type"": ""Product"", ""sub_category"": ""dried-seafood""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://thanhnien.vn/buoi-da-xanh-o-ben-tre-nhung-ra-mien-trung-cung-duoc-gioi-thieu-la-dac-san-185230922141322999.htm
lang-hoa-kieng-cai-mon-cho-lach,craft_village,ben-tre,named_fact,"Làng Hoa Kiểng Cái Mơn (hay Làng nghề cây giống và hoa kiểng Cái Mơn – Chợ Lách) Làng Hoa Kiểng Cái Mơn thuộc xã Vĩnh Thành, huyện Chợ Lách, tỉnh Bến Tre — một trong hai vựa hoa kiểng lớn nhất Việt Nam (cùng với làng hoa Sa Đéc, Đồng Tháp), với gần 100 năm ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457
lang-hoa-kieng-cai-mon-cho-lach,craft_village,ben-tre,named_fact,"Làng Hoa Kiểng Cái Mơn thuộc xã Vĩnh Thành, huyện Chợ Lách, tỉnh Bến Tre — một trong hai vựa hoa kiểng lớn nhất Việt Nam (cùng với làng hoa Sa Đéc, Đồng Tháp), với gần 100 năm lịch sử hình thành từ nghề nhân giống cây trồng do các cha xứ người Pháp du nhập ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457
lang-hoa-kieng-cai-mon-cho-lach,craft_village,ben-tre,year+measurement+named_fact,"{""address"": ""Xã Vĩnh Thành, tỉnh Vĩnh Long (cách Thành phố Bến Tre ~35km, cách Thành phố HCM ~120km theo Quốc lộ 1A qua cầu Hàm Luông rồi QL57)"", ""specialty"": ""hoa kiểng, cây giống sầu riêng, măng cụt, chôm chôm"", ""households"": 6000, ""area_ha"": 40, ""annual_...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457
lang-hoa-kieng-cai-mon-cho-lach,craft_village,ben-tre,named_fact,"tránh sau Tết vì hàng đã bán hết"", ""key_facts"": [""Quy mô sản xuất: xã Vĩnh Thành có ~20.000 dân, 96% hộ làm nghề hoa kiểng và cây giống, chiếm ~70% sản lượng toàn huyện Chợ Lách."", ""Sản lượng hàng năm: hơn 600.000 cây mai vàng ghép, gần 1.000.000 cây cảnh n...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457
lang-hoa-kieng-cai-mon-cho-lach,craft_village,ben-tre,named_fact,"70%+ hộ đạt mức khá giả, không còn hộ nghèo.""], ""booking_note"": ""Không cần đặt lịch trước.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457
lang-hoa-kieng-cai-mon-cho-lach,craft_village,ben-tre,named_fact,"Nếu muốn chụp ảnh trong vườn, cần xin phép chủ vườn — theo quan niệm dân gian, chụp ảnh khi hoa chưa bán sẽ làm hoa mất duyên không bán được."", ""coords_approximate"": true, ""schema_type"": ""LocalBusiness"", ""sub_category"": ""pottery""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/lang-hoa-kieng-cai-mon-dep-tu-thanh-pham-cho-den-cai-nghe-11457
keo-dua-mo-cay-dish,dish,ben-tre,year,"Kẹo dừa Mỏ Cày Kẹo Dừa Mỏ Cày là đặc sản truyền thống lâu đời của huyện Mỏ Cày Nam, tỉnh Bến Tre, ra đời từ khoảng thập niên 1930 và ban đầu được gọi là ""kẹo Mỏ Cày"".",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://keoduatuyetphung.vn/
keo-dua-mo-cay-dish,dish,ben-tre,year,"Kẹo Dừa Mỏ Cày là đặc sản truyền thống lâu đời của huyện Mỏ Cày Nam, tỉnh Bến Tre, ra đời từ khoảng thập niên 1930 và ban đầu được gọi là ""kẹo Mỏ Cày"".",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://keoduatuyetphung.vn/
keo-dua-mo-cay-dish,dish,ben-tre,named_fact,"{""where"": ""Cơ sở sản xuất Mỏ Cày, chợ Bến Tre"", ""address"": ""56B Khu phố 7, Thị trấn Mỏ Cày, Tỉnh Bến Tre (địa chỉ cơ sở Tuyết Phụng — một trong các cơ sở tiêu biểu)"", ""admission"": ""Miễn phí tham quan xưởng sản xuất (các cơ sở thường mở cửa đón khách tự do, ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://keoduatuyetphung.vn/
keo-dua-mo-cay-dish,dish,ben-tre,year+season/date+named_fact,"nên kết hợp khi du lịch miền Tây mùa khô (tháng 11 đến tháng 4) để đường đi thuận tiện"", ""key_facts"": [""Nghề làm kẹo dừa ra đời tại huyện Mỏ Cày từ khoảng thập niên 1930, người đầu tiên được ghi nhận là bà Nguyễn Thị Ngọc (sinh 1914), cư ngụ tại khu phố 1, ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://keoduatuyetphung.vn/
keo-dua-mo-cay-dish,dish,ben-tre,phone+named_fact,"có hơn 50 loại kẹo dừa đa dạng hương vị.""], ""phone"": ""02753822365"", ""booking_note"": ""Không cần đặt trước",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://keoduatuyetphung.vn/
keo-dua-mo-cay-dish,dish,ben-tre,measurement+phone+named_fact,"kết hợp tour sinh thái miệt vườn Bến Tre qua các công ty lữ hành địa phương"", ""phone_note"": ""0275 382 2365 / 0275 382 2251 / 0918 545 373 (Tuyết Phụng)"", ""price_range"": ""30.000–60.000 đ/hộp"", ""schema_type"": ""Recipe"", ""coords_approximate"": true, ""specialty"":...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://keoduatuyetphung.vn/
bun-suong,dish,tra-vinh,named_fact,"Bún suông Món bún suông đặc sản nổi bật của Trà Vinh, nổi tiếng với tôm bông giòn thơm và nước lèo đậm đà.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.facebook.com/Bunsuonghuiyen/
bun-suong,dish,tra-vinh,named_fact,"Món bún suông đặc sản nổi bật của Trà Vinh, nổi tiếng với tôm bông (suông) giòn thơm và nước lèo đậm đà.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.facebook.com/Bunsuonghuiyen/
bun-suong,dish,tra-vinh,named_fact,Du khách có thể tìm thấy các quán bún suông bán vào buổi chiều tối trên đường Điện Biên Phủ và đường Hùng Vương ở Trà Vinh.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.facebook.com/Bunsuonghuiyen/
bun-suong,dish,tra-vinh,measurement,"{""where"": ""quán địa phương, chợ, homestay"", ""price_range"": ""30.000–80.000 đ/phần"", ""schema_type"": ""Recipe"", ""address"": ""Xã Nhị Long, Trà Vinh"", ""specialty"": ""Bún, Cá"", ""origin"": ""Trà Vinh"", ""sub_category"": ""noodle-soup""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.facebook.com/Bunsuonghuiyen/
nha-dua-cocohome,accommodation,ben-tre,measurement,"{""price_range"": ""350.000–600.000 đ/đêm"", ""rooms"": ""6 phòng"", ""facilities"": ""workshop dừa, xe đạp, vườn dừa"", ""accommodation_type"": ""Homestay"", ""schema_type"": ""LodgingBusiness"", ""address"": ""Xã Phú Phụng, Bến Tre"", ""coords_approximate"": true, ""sub_category"": ...",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/nha-dua-cocohome-vinh-long-16931
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,named_fact,"3 tỉnh 3 ngày – Gia đình ghép tour VL+BT+TV Hành trình 3 ngày khám phá miền Tây sông nước dành cho gia đình có trẻ em, kết hợp 3 tỉnh Vĩnh Long – Bến Tre – Trà Vinh.",Y,UNVERIFIED,
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,named_fact,"Điểm nhấn: chèo xuồng Cù Lao An Bình, tham quan Cồn Phụng và xưởng kẹo dừa, chiêm bái Chùa Âng – Ao Bà Om và tắm biển Ba Động.",Y,UNVERIFIED,
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,measurement,"Chi phí ước tính 1.200.000–1.500.000 VNĐ/người lớn, trẻ em giảm 50%.",Y,UNVERIFIED,
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,named_fact,"Hành trình 3 ngày khám phá miền Tây sông nước dành cho gia đình có trẻ em, kết hợp 3 tỉnh Vĩnh Long – Bến Tre – Trà Vinh.",Y,UNVERIFIED,
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,named_fact,"Điểm nhấn: chèo xuồng Cù Lao An Bình, tham quan Cồn Phụng và xưởng kẹo dừa, chiêm bái Chùa Âng – Ao Bà Om và tắm biển Ba Động.",Y,UNVERIFIED,
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,measurement,"Chi phí ước tính 1.200.000–1.500.000 VNĐ/người lớn, trẻ em giảm 50%.",Y,UNVERIFIED,
itinerary-vl-bt-tv-3d3t-giadinh,itinerary,,measurement+season/date+hours+named_fact+ocop,"{""traveler_type"": ""Gia đình có trẻ em"", ""duration"": ""3 ngày 2 đêm"", ""provinces"": [""Vĩnh Long"", ""Bến Tre"", ""Trà Vinh""], ""budget_range"": ""1.300.000–1.600.000 VNĐ/người lớn"", ""best_time"": ""Tháng 3 – tháng 9"", ""content"": ""# 3 TỈNH 3 NGÀY – GIA ĐÌNH GHÉP TOUR VL...",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,named_fact+ocop,OCOP Tour – Mua sắm đặc sản 3 tỉnh Hành trình 2 ngày khám phá và mua sắm đặc sản OCOP tại 3 tỉnh miền Tây: Vĩnh Long – Bến Tre – Trà Vinh.,Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,named_fact+ocop,"Điểm nhấn là Cửa hàng OCOP Vĩnh Long, kẹo dừa Mỏ Cày và Vicosap (Bến Tre), mật hoa dừa Sokfarm và dừa sáp Cầu Kè (Trà Vinh).",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,named_fact+ocop,Hành trình 2 ngày khám phá và mua sắm đặc sản OCOP tại 3 tỉnh miền Tây: Vĩnh Long – Bến Tre – Trà Vinh.,Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,named_fact+ocop,"Điểm nhấn là Cửa hàng OCOP Vĩnh Long, kẹo dừa Mỏ Cày và Vicosap (Bến Tre), mật hoa dừa Sokfarm và dừa sáp Cầu Kè (Trà Vinh).",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement+season/date+hours+named_fact+ocop,"{""traveler_type"": ""Gia đình, cặp đôi, nhóm bạn thích mua sắm đặc sản"", ""duration"": ""2 ngày 1 đêm"", ""provinces"": [""Vĩnh Long"", ""Bến Tre"", ""Trà Vinh""], ""budget_range"": ""2.550.000 – 4.700.000đ / 2 người"", ""best_time"": ""Quanh năm, tốt nhất tháng 11 – 4 (mùa khô...",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,hours+named_fact+ocop,"Vĩnh Long\n\n**07:30** – **Cửa hàng OCOP Vĩnh Long** (số 1 Hoàng Thái Hiếu, P.1, TP.",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement,"Vĩnh Long)\n- Chi phí ước tính: **200.000–500.000đ/người**\n- Ghi chú: Chọn nem, chả lụa, mắm, rượu nếp đặc trưng VL",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement+hours+named_fact+ocop,hàng có tem OCOP 3–4 sao\n\n**09:30** – Di chuyển Vĩnh Long → Bến Tre (~90 phút)\n\n**11:00** – **Làng nghề kẹo dừa Mỏ Cày**\n- Chi phí: **100.000–300.000đ/kg kẹo dừa**\n- Ghi chú: Giá tại xưởng rẻ hơn 15–20%\n\n**12:30** – Ăn trưa tại quán cơm niêu Bến Tre...,Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement+hours,"Trà Vinh\n- Chi phí: **350.000–600.000đ/đêm**\n\n---\n\n## NGÀY 2 – TRÀ VINH\n\n**07:30** – **Sokfarm – Mật hoa dừa** (xã Hòa Minh, huyện Châu Thành, Trà Vinh)\n- Chi phí: **Mật hoa dừa 185.000đ/chai 250ml",Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement+hours,đường hoa dừa 95.000đ/100g**\n- Ghi chú: Đặt trước để có tour tham quan\n\n**10:30** – **Vườn dừa sáp Cầu Kè**\n- Chi phí: **Dừa sáp tươi 80.000–120.000đ/trái,Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement+hours,dừa sáp sấy 200.000đ/gói**\n\n**12:00** – Ăn trưa bún nước lèo Trà Vinh\n- Chi phí: **40.000–60.000đ/người**\n\n**13:30** – Xuất phát về lại TP.,Y,UNVERIFIED,
ocop-tour-3-tinh-mua-sam,itinerary,,measurement+hours+named_fact+ocop,Vĩnh Long hoặc điểm cuối hành trình\n\n---\n\n## TỔNG CHI PHÍ ƯỚC TÍNH (2 người)\n\n| Hạng mục | Ước tính |\n|---|---|\n| Mua sắm OCOP (2 người) | 1.500.000 – 3.000.000đ |\n| Ăn uống (3 bữa) | 400.000 – 600.000đ |\n| Lưu trú 1 đêm | 350.000 – 600.000đ |\n| ...,Y,UNVERIFIED,
backpacker-mien-tay-3ngay-500k,itinerary,,named_fact,"Không tour, không xe riêng - trải nghiệm đời thực sông nước miền Tây cùng người dân địa phương.",Y,UNVERIFIED,
backpacker-mien-tay-3ngay-500k,itinerary,,named_fact,"Không tour, không xe riêng - trải nghiệm đời thực sông nước miền Tây cùng người dân địa phương.",Y,UNVERIFIED,
backpacker-mien-tay-3ngay-500k,itinerary,,measurement+season/date+hours+named_fact,"{""traveler_type"": ""backpacker"", ""duration"": ""3 ngày 2 đêm"", ""budget_range"": ""dưới 500.000đ/ngày"", ""provinces"": [""Vĩnh Long"", ""Bến Tre"", ""Trà Vinh""], ""best_time"": ""Tháng 11 - Tháng 4"", ""content"": ""# Backpacker Tiết Kiệm 3 Ngày Miền Tây - Dưới 500k/Ngày\n\n##...",Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,named_fact,"Làng nghề vòng quanh – Gốm, Dệt, Kẹo dừa Hành trình 3 ngày khám phá tinh hoa làng nghề miền Tây: gốm đỏ Mang Thít (Vĩnh Long), chiếu bàng Định Yên (Đồng Tháp), kẹo dừa Mỏ Cày (Bến Tre), đan lát Cầu Kè (Trà Vinh).",Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,named_fact,"Du khách tận mắt xem thợ lành nghề thao tác, mua sản phẩm thủ công trực tiếp tại xưởng, hiểu sâu văn hóa bản địa và con người sông nước Cửu Long.",Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,named_fact,"Hành trình 3 ngày khám phá tinh hoa làng nghề miền Tây: gốm đỏ Mang Thít (Vĩnh Long), chiếu bàng Định Yên (Đồng Tháp), kẹo dừa Mỏ Cày (Bến Tre), đan lát Cầu Kè (Trà Vinh).",Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,named_fact,"Du khách tận mắt xem thợ lành nghề thao tác, mua sản phẩm thủ công trực tiếp tại xưởng, hiểu sâu văn hóa bản địa và con người sông nước Cửu Long.",Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,hours,"{""content"": ""# Làng nghề vòng quanh – Gốm, Dệt, Kẹo dừa\n**Tuyến:** Vĩnh Long → Đồng Tháp → Bến Tre → Trà Vinh | **Thời lượng:** 3 ngày 2 đêm\n\n## Ngày 1 – Gốm đỏ Mang Thít (Vĩnh Long)\n\n**08:30** – Làng gốm Mang Thít | Tham quan miễn phí",Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,measurement+hours+named_fact,mua gốm 30.000–200.000đ\n- Hơn 1.000 lò gạch nung dọc sông Mang Thít\n\n## Ngày 2 – Chiếu Định Yên + Kẹo dừa Bến Tre\n\n**08:00** – Làng dệt chiếu Định Yên | Tham quan miễn phí,Y,UNVERIFIED,
itinerary-lang-nghe-vong-quanh,itinerary,,measurement+hours+named_fact,"chiếu 80.000–300.000đ/tấm\n\n**14:00** – Xưởng kẹo dừa Mỏ Cày | Kẹo 50.000–120.000đ/hộp\n\n## Ngày 3 – Đan lát Cầu Kè (Trà Vinh)\n\n**09:30** – Làng đan lát Cầu Kè | Giỏ, nón 40.000–180.000đ\n\n---\n\n## Tổng chi phí (1 người)\n\n| Hạng mục | Ước tính |\n|-...",Y,UNVERIFIED,
catimo-coffee,cafe,vinh-long,named_fact,"Catimo Coffee Catimo Coffee là quán cà phê tại Góc Trần Đại Nghĩa, P.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.foody.vn/vinh-long/catimo-coffee
catimo-coffee,cafe,vinh-long,named_fact,"Catimo Coffee là quán cà phê tại Góc Trần Đại Nghĩa, P.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.foody.vn/vinh-long/catimo-coffee
catimo-coffee,cafe,vinh-long,named_fact,"{""address"": ""Góc Trần Đại Nghĩa, Phường 4 , Thành Phố Vĩnh Long , Vĩnh Long"", ""rating"": 7.5, ""review_count"": 32, ""schema_type"": ""CafeOrCoffeeShop"", ""specialty"": ""Cà phê"", ""sub_category"": ""cafe""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.foody.vn/vinh-long/catimo-coffee
ngua-hoang-food-beer,restaurant,vinh-long,named_fact,"Ngựa Hoang Food & Beer Ngựa Hoang Food & Beer là nhà hàng tại 38D Trần Đại Nghĩa, P.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.foody.vn/vinh-long/ngua-hoang-food-beer
