entity_id,type,area,url,domain,tier,status,explicit_llm
chua-ong,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
di-tich-cua-huu-thanh-long-ho-cay-da-cua-huu,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-tho-chinh-toa-vinh-long-nha-tho-chanh-toa,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
toa-giam-muc-giao-phan-vinh-long,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cong-vien-tuong-dai-chien-thang-mau-than,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dinh-long-thanh-long-thanh-vo-mieu,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dinh-tan-ngai,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-luu-niem-pham-hung,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-tien-chau-tien-chau-tu,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-luu-niem-chu-tich-hoi-dong-bo-truong-pham-hung,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vung-di-san-duong-dai-mang-thit-vuong-quoc-lo-gach,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
di-tich-lich-su-cach-mang-cai-ngang,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dinh-hoa-tinh,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-shanghamangala-hanh-phuc-tang,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-mo-than-nhan-thoai-ngoc-hau-cu-lao-dai,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tuong-dai-doc-binh-le-can-nguyen-giao,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tuong-dai-doc-binh-le-can-nguyen-giao-va-di-tich-ho-vung-linh,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-di-tich-mo-than-mau-va-duong-mau-thoai-ngoc-hau,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dai-tuong-niem-liet-si-le-can-nguyen-giao,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-ky-son-ky-son,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-ong-tien-quan-thong-che-dieu-bat,history,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
den-tho-tuong-quan-nguyen-ngoc-thang,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bia-chien-thang-thanh-phuoc,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bia-chien-thang-loc-thuan,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
can-cu-khu-uy-sai-gon-gia-dinh-tai-tan-phu-tay,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cang-thi-ba-vat-di-chi-khao-co,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
linga-va-yoni-luu-cu-ii,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
di-tich-lich-su-ben-tiep-nhan-vu-khi-con-tau,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lau-ba-lau-ba-co-hy,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mo-quan-chua,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lau-ba-co-hy-thuong-dong-nuong-nuong,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dinh-mieu-con-trung,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-luu-niem-soan-gia-vien-chau,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-quang-minh-phu-phung,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-luu-niem-truong-vinh-ky,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-kim-long-chua-uoc,history,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-kompongrang-wat-kompongro,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-giong-tranh-wat-kosaleang,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-o-chhuc,history,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
htx-cam-sanh-tra-on,craft_village,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
co-so-keo-dua-mo-cay,craft_village,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-mat,history,tra-vinh,https://www.traveloka.com/vi-vn/explore/destination/bien-ba-dong/301507,traveloka.com,TIER3,INDEPENDENT,N
cho-dai-an,facility,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
sieu-thi-co-opmart-tra-vinh-tra-vinh,facility,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-vinh-long-trung-tam-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-pha-an-binh-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-vung-liem-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-ba-tri-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ben-xe-mo-cay-nam-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
benh-vien-da-khoa-nguyen-dinh-chieu-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
benh-vien-da-khoa-minh-duc-ben-tre-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
benh-vien-da-khoa-xuyen-a-vinh-long-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cong-an-tinh-vinh-long-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cong-an-tp-ben-tre-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-thuoc-fpt-long-chau-77-duong-1-5-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-thuoc-fpt-long-chau-1237-quoc-lo-54-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bidv-chi-nhanh-vinh-long-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
atm-vietcombank-benh-vien-da-khoa-tinh-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cua-hang-viettel-dinh-tien-hoang-vinh-long,facility,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-thuoc-fpt-long-chau-108a3-dong-khoi-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-thuoc-pharmacity-doan-hoang-minh-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vietcombank-chi-nhanh-ben-tre-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bidv-chi-nhanh-ben-tre-atm-dai-lo-dong-khoi-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
diem-giao-dich-vinaphone-vnpt-cach-mang-thang-8-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
diem-giao-dich-vinaphone-nguyen-thi-dinh-ben-tre,facility,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
can-cu-tinh-uy-ben-tre-rung-la-thanh-phu,history,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tuong-dai-chien-thang-mau-than-vinh-long,history,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-lang-chai-ben-tre-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-ham-luong-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
am-thuc-ngo-dong-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ngay-hoi-banh-dan-gian-nam-bo-ket-hop-hoi-cho-ocop-vinh-long-vinh-long,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tuan-le-van-hoa-the-thao-va-du-lich-tinh-vinh-long-vinh-long,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoi-cho-xuc-tien-thuong-mai-san-pham-cong-nghiep-nong-thon-va-ocop-vinh-long-gan-voi-ok-om-bok-vinh-long,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoi-cho-dac-san-vung-mien-khu-vuc-dbscl-vinh-long-vinh-long,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoi-cho-thuong-mai-du-lich-ben-tre-ben-tre,event,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoi-cho-thuong-mai-du-lich-tinh-tra-vinh-tra-vinh,event,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoi-thi-san-pham-ocop-va-dac-san-ben-tre-ben-tre,event,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tuan-le-du-lich-tra-vinh-kham-pha-xu-dua-tra-vinh,event,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
giai-ban-marathon-vinh-long-mo-rong-hanh-trinh-trai-tim-mekong-vinh-long,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
giai-vo-dich-xe-dap-tinh-vinh-long-mo-rong-vinh-long,event,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
giai-marathon-ben-tre-xu-dua-ben-tre,event,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
giai-marathon-tra-vinh-tra-vinh-marathon-tra-vinh,event,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
trien-lam-hoi-cho-nong-nghiep-cong-nghe-cao-ben-tre-ben-tre,event,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hoi-thi-ghe-ngo-mo-rong-tinh-tra-vinh-dua-ghe-ngo-truyen-thong-tra-vinh,event,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
giai-dua-ghe-ngo-truyen-thong-tinh-ben-tre-ben-tre,event,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nguyen-thong,person,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
pham-hung-pham-van-thien,person,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chau-van-sanh-cong-tu-loi,person,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tran-dai-nghia-pham-quang-le,person,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nguyen-van-ton-thach-duong,person,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tuong-quan-nguyen-van-ton,person,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dong-van-cong,person,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khach-san-anh-hong-mang-thit,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-nghia-hiep,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-khoi-hoa,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-duc-dao,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-hoai-phu,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-nghi-quynh-phuc,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mekong-hotel-restaurant,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
rooster-mekong-resort,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
binh-minh-ecolodge-riverside,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-hang-phuong-thuy-1,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
diem-du-lich-nha-dua-cocohome,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mekong-pottery-homestay,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-somo-farm-cuu-long,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
homestay-hai-cuong,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
homestay-cu-lao-dai,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
coco-riverside-lodge-trung-nghia,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mekong-homestay-viet-nam,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
du-lich-sinh-thai-cu-lao-may-nam-khanh,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
homestay-cu-lao-may,accommodation,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
maison-du-pays-de-ben-tre,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
homestay-nam-ham-luong,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
duyen-hai-homestay,accommodation,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
farmstay-sinh-thai-nguyen-gia,accommodation,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-nam-son,accommodation,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
homestay-sokfram,accommodation,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-nghi-thanh-thao,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khach-san-ham-luong,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-nghi-phuong-nam,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
resort-vinh-sang,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khach-san-binh-minh,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
homestay-ut-trinh,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
homestay-khmer-tra-vinh,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
homestay-co-chin-an-binh,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ba-dong-beach-resort,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mekong-lodge-resort,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khach-san-cuu-long,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khach-san-chieu-hung,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-trung-tinh,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-vin-vinh-long,accommodation,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
khach-san-binh-dai,accommodation,ben-tre,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
oasis-hotel,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
vilabasi-hotel,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ben-tre-farm-stay,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
malis-hotel-tra-vinh,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
vila-basi,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
vinh-sang-resort,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
happy-family-guesthouse,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
coco-happy-farm,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
mekong-home,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
coco-farmstay,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
my-cam-hotel,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
phuong-thao-homestay,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ba-linh-homestay,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
ngoc-phuong-homestay,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
mekong-riverside-homestay,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
cuu-long-hotel,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
coco-homestay,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
green-river-homestay,accommodation,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
forever-green-resort,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
diamond-stars-ben-tre-hotel,accommodation,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khu-du-lich-bien-ba-dong,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
con-chim-homestay,accommodation,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khach-san-ngu-long,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-minh-khue,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ngoc-hung,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-phuong-hoang,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-phung-hoang,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-lac-long,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ngoc-trang,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-hoa-ngoc,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-anh-hong,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-khanh-quynh,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-van-trang,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-tan-hung,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-dong-quan,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-thien-thanh,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-loc-phuc,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ngoc-tram,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-phuong-thao,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-truong-an,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-hoang-hao,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-hong-phuong,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-kim-chi-hoang-gia,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-tai-nguyen,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ban-me,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-phuoc-hung,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ba-duc,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ngoc-yen,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-vinh-sang,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-nhat-phuong,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-thanh-xuan,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-anh-duc,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
ut-thuy-homestay,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
le-thi-thuy-an-homestay,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-bich-ngoan,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
nha-khach-vinh-tra,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-sanh-phuc,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-gia-hoa-ii,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-an-khang,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-ngoc-quy,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-thanh-binh-i,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-thanh-binh-ii,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-hai-duong-i,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-hai-duong-2,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-tuong-vy,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
farmstay-dat-cu-lao,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-huynh-thao,accommodation,ben-tre,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
khach-san-dai-an,accommodation,ben-tre,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
coco-riverside-lodge,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
ks-nh-hung-vuong,accommodation,ben-tre,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
cocohut-homestay,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
homestay-lang-be,accommodation,vinh-long,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
ks-nha-co-cau-ke,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
suonsia-homestay,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
nh-ks-sy-dien,accommodation,tra-vinh,https://vinhlong.gov.vn/du-khach/khach-san-nha-nghi,vinhlong.gov.vn,TIER1,INDEPENDENT,N
